65,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000085_p_s.jpg,camping,"［경기 김포］ 현대유람선 아라뱃길 공연크루즈",현대유람선,2023.03.23~2023.12.31,https://tickets.interpark.com/goods/Y3000085,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000085_0.jpg,,1
66,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000087_p_s.jpg,camping,"［경기 김포］ 현대유람선 한강갑문 공연크루즈",현대유람선,2023.03.23~2023.12.31,https://tickets.interpark.com/goods/Y3000087,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000087_0.jpg,,1
67,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000086_p_s.jpg,camping,"［경기 김포］ 현대유람선 한강디너 불꽃크루즈",현대유람선,2023.03.23~2023.12.31,https://tickets.interpark.com/goods/Y3000086,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000086_0.jpg,,1
68,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001633_p_s.jpg,camping,"［경기 동두천］ 놀자숲 이용권 (~11/30)",놀자숲,2023.10.25~2023.11.30,https://tickets.interpark.com/goods/Y3001633,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001633_0.jpg,,1
69,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000955_p_s.jpg,camping,"［경기 동두천］ 놀자숲 클라이밍 실내 어드벤처 ＆ 숲 테마파크 이용권 (~10/31)",놀자숲,2023.07.17~2023.10.31,https://tickets.interpark.com/goods/Y3000955,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000955_0.jpg,,0
70,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001391_p_s.jpg,camping,"［경기 부천］ 플레이아쿠아리움 씨워커 / 프리 펀다이빙 체험권","플레이아쿠아리움 씨워커 / 프리 펀다이빙 체험권",2023.08.01~2023.12.31,https://tickets.interpark.com/goods/Y3001391,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001391_0.jpg,,1
71,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001390_p_s.jpg,camping,"［경기 수원］ 놀숲 수원역점 ★ 프리미엄 만화카페","놀숲 수원역점",2023.07.06~2023.12.31,https://tickets.interpark.com/goods/Y3001390,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001390_0.jpg,,1
72,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001123_p_s.jpg,camping,"［경기 수원］ 슈퍼윙스 키즈카페 수원영통점","슈퍼윙스 키즈카페수원영통점",2023.04.26~2023.12.31,https://tickets.interpark.com/goods/Y3001123,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001123_0.jpg,,1
73,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001502_p_s.jpg,camping,"［경기 수원］ 위더스D파크 이용권 (~12/31)","위더스 D파크",2023.10.04~2023.12.31,https://tickets.interpark.com/goods/Y3001502,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001502_0.jpg,,1
74,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001396_p_s.jpg,camping,"［경기 시흥］ 웨이브파크 서프존 (10/10~10/30)","웨이브파크 서프존",2023.09.25~2023.10.29,https://tickets.interpark.com/goods/Y3001396,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001396_0.jpg,,0
75,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001125_p_s.jpg,camping,"［경기 안양］ 슈퍼윙스 키즈카페 안양점","슈퍼윙스 키즈카페 안양점",2023.04.28~2023.12.31,https://tickets.interpark.com/goods/Y3001125,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001125_0.jpg,,1
76,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001457_p_s.jpg,camping,"［경기 오산］ 오마이주 키즈파크","오산 오마이쥬 키즈파크",2023.07.13~2023.12.31,https://tickets.interpark.com/goods/Y3001457,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001457_0.jpg,,1
77,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001635_p_s.jpg,camping,"［경기 용인］ 로만바스 평일 온천 이용권 (~12/31)",로만바스,2023.10.25~2023.12.31,https://tickets.interpark.com/goods/Y3001635,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001635_0.jpg,,1
78,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001445_p_s.jpg,camping,"［경기 용인］ 아트리 파라다이스","아트리 파라다이스",2023.06.13~2023.12.31,https://tickets.interpark.com/goods/Y3001445,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001445_0.jpg,,1
79,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000548_p_s.jpg,camping,"［경기 용인］ 양지 파인리조트 펫파크 애견 놀이터",양지파인리조트,2023.05.22~2023.12.30,https://tickets.interpark.com/goods/Y3000548,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000548_0.jpg,,1
80,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001304_p_s.jpg,camping,"［경기 용인］ 에버랜드 종일이용권 (~11/10)",에버랜드,2023.09.04~2023.11.10,https://tickets.interpark.com/goods/Y3001304,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001304_0.jpg,,0
81,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001496_p_s.jpg,camping,"［경기 용인］ 하이브 패밀리 테마파크 이용권 (~11/30)",하이브패밀리테마파크,2023.09.27~2023.11.30,https://tickets.interpark.com/goods/Y3001496,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001496_0.jpg,,1
82,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001534_p_s.jpg,camping,"［경기 이천］ 지산캠프 숙박+장비렌탈+강습패키지",지산캠프,2023.10.11~2024.02.28,https://tickets.interpark.com/goods/Y3001534,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001534_0.jpg,,1
